"Suspicious pointer scaling to char","Implicit scaling of pointer arithmetic expressions can cause buffer overflow conditions.","warning","This pointer might have type [[""usb_desc_header""|""relative:///subsys/usb/usb_descriptor.c:359:55:359:58""]] (size 2), but the pointer arithmetic here is done with type uint8_t * (size 1).","/subsys/usb/usb_descriptor.c","456","48","456","51"
"Suspicious pointer scaling to char","Implicit scaling of pointer arithmetic expressions can cause buffer overflow conditions.","warning","This pointer might have type [[""usb_desc_header""|""relative:///subsys/usb/usb_descriptor.c:195:33:195:54""]] (size 2), but the pointer arithmetic here is done with type uint8_t * (size 1).","/subsys/usb/usb_descriptor.c","213","48","213","51"
